CNN,Active,X,Y,GISObjectID,Latitude,Longitude,DateInsert,DateUpdate,streetname,cross_street
21011000,1,6010377.018,2095350.113,300751,37.73401774,-122.4065154,00:00.0,00:00.0,GAVEN ST,SAN BRUNO AVE
21018000,1,6009451.026,2095015.065,300755,37.73304592,-122.4096932,00:00.0,00:00.0,GAVEN ST,MERRILL ST
53015000,1,6008020.729,2094561.139,309655,37.73171928,-122.414606,00:00.0,00:00.0,GAVEN ST,END
22364000,1,5998470.134,2097719.68,301863,37.73985068,-122.4478515,00:00.0,00:00.0,GAVIOTA WAY,TERESITA BLVD
25197000,1,6006461.737,2114247.518,304162,37.78568579,-122.4213933,00:00.0,00:00.0,GEARY BLVD,GEARY ST \ VAN NESS AVE
26494000,1,6005507.485,2114139.23,305223,37.78533461,-122.424687,00:00.0,00:00.0,GEARY BLVD,GOUGH ST \ PETER YORKE WAY \ STARR KING WAY
26514000,1,6004550.648,2114020.262,305241,37.78495387,-122.4279889,00:00.0,00:00.0,GEARY BLVD,LAGUNA ST
54008000,1,6004026.339,2113923.946,309714,37.78465973,-122.429796,00:00.0,00:00.0,GEARY BLVD,ZAMPA LN
26587000,1,6003618.575,2113899.033,305310,37.78456823,-122.4312049,00:00.0,00:00.0,GEARY BLVD,WEBSTER ST
26594000,1,6002645.484,2113767.49,305317,37.78415185,-122.4345621,00:00.0,00:00.0,GEARY BLVD,STEINER ST
26618000,1,6001692.851,2113629.057,305339,37.78371762,-122.4378479,00:00.0,00:00.0,GEARY BLVD,SCOTT ST
32825000,1,5999782.018,2113250.617,306805,37.78256968,-122.4444315,00:00.0,00:00.0,GEARY BLVD,LYON ST
26834000,1,5999380.066,2113229.23,305531,37.78248802,-122.4458205,00:00.0,00:00.0,GEARY BLVD,PRESIDIO AVE
26829000,1,5999775.898,2113325.393,305526,37.78277465,-122.444458,00:00.0,00:00.0,GEARY BLVD,LYON ST
26836000,1,5998951.43,2113203.042,305532,37.78239163,-122.4473015,00:00.0,00:00.0,GEARY BLVD,MASONIC AVE
26905000,1,5998445.389,2113135.564,305593,37.78217742,-122.4490473,00:00.0,00:00.0,GEARY BLVD,WOOD ST
26907000,1,5998437.158,2113185.608,305595,37.78231436,-122.4490794,00:00.0,00:00.0,GEARY BLVD,WOOD ST
26928000,1,5997250.613,2112992.941,305614,37.78171741,-122.4531704,00:00.0,00:00.0,GEARY BLVD,SPRUCE ST
26930000,1,5996959.16,2112955.83,305616,37.78159881,-122.454176,00:00.0,00:00.0,GEARY BLVD,PARKER AVE
27221000,1,5996345.04,2112889.434,305869,37.78138127,-122.4562957,00:00.0,00:00.0,GEARY BLVD,STANYAN BLVD
27229000,1,5995929.247,2112873.839,305876,37.78131457,-122.457733,00:00.0,00:00.0,GEARY BLVD,PALM AVE
27223000,1,5996249.129,2112912.512,305871,37.78143913,-122.4566292,00:00.0,00:00.0,GEARY BLVD,JORDAN AVE
27483000,1,5991711.774,2112722.487,306124,37.78065581,-122.4723123,00:00.0,00:00.0,GEARY BLVD,PARK PRESIDIO BLVD
30736000,1,6011818.589,2115021.514,306764,37.78811157,-122.4029145,00:00.0,00:00.0,GEARY ST,MARKET ST
24645000,1,6011650.703,2114970.849,303758,37.78796308,-122.4034918,00:00.0,00:00.0,GEARY ST,KEARNY ST
24655000,1,6011201.535,2114908.026,303762,37.78776548,-122.4050414,00:00.0,00:00.0,GEARY ST,GRANT AVE
24901000,1,6010752.695,2114845.249,303941,37.78756801,-122.4065899,00:00.0,00:00.0,GEARY ST,STOCKTON ST
24903000,1,6010278.241,2114778.89,303943,37.78735925,-122.4082267,00:00.0,00:00.0,GEARY ST,POWELL ST
24917000,1,6009800.755,2114712.107,303956,37.78714913,-122.409874,00:00.0,00:00.0,GEARY ST,MASON ST
24941000,1,6009324.873,2114645.548,303975,37.78693969,-122.4115158,00:00.0,00:00.0,GEARY ST,TAYLOR ST
24962000,1,6009085.87,2114612.119,303990,37.7868345,-122.4123403,00:00.0,00:00.0,GEARY ST,SHANNON ST
24960000,1,6008847.85,2114578.829,303989,37.78672973,-122.4131614,00:00.0,00:00.0,GEARY ST,JONES ST
25154000,1,6008370.962,2114512.129,304124,37.78651981,-122.4148066,00:00.0,00:00.0,GEARY ST,LEAVENWORTH ST
25166000,1,6007894.862,2114445.539,304132,37.7863102,-122.4164491,00:00.0,00:00.0,GEARY ST,HYDE ST
25170000,1,6007419.773,2114379.091,304135,37.78610103,-122.4180881,00:00.0,00:00.0,GEARY ST,LARKIN ST
25182000,1,6006941.321,2114313.099,304147,37.78589289,-122.4197387,00:00.0,00:00.0,GEARY ST,POLK ST
51167000,1,5985415.127,2095433.109,308632,37.73281753,-122.4928212,00:00.0,00:00.0,GELLERT DR,END
23310000,1,5985320.22,2095114.053,302638,37.73193593,-122.4931259,00:00.0,00:00.0,GELLERT DR,OCEAN AVE
28261000,1,5985837.958,2094117.301,306675,37.72922938,-122.4912626,00:00.0,00:00.0,GELLERT DR,MORNINGSIDE DR
23135000,1,5987214.839,2094296.512,302476,37.7298018,-122.4865158,00:00.0,00:00.0,GELLERT DR,MIDDLEFIELD DR
54107000,1,6015554.024,2107915.788,309813,37.76880871,-122.389494,00:00.0,00:00.0,GENE FRIEND WAY,END
54099000,1,6014235.427,2107842.477,309805,37.76853421,-122.3940498,00:00.0,00:00.0,GENE FRIEND WAY,SIXTH ST
54096000,1,6013994.792,2107820.378,309802,37.76846016,-122.3948806,00:00.0,00:00.0,GENE FRIEND WAY,OWENS ST
21823000,1,6005019.193,2095288.746,301418,37.73354804,-122.4250347,00:00.0,00:00.0,GENEBERN WAY,MURRAY ST
21674000,1,6005005.015,2094772.571,301282,37.73212993,-122.425047,00:00.0,00:00.0,GENEBERN WAY,JUSTIN DR
51218000,1,5997810.464,2119558.904,308677,37.79977787,-122.4517074,00:00.0,00:00.0,GENERAL KENNEDY AVE,TORNEY AVE
51216000,1,5998143.241,2120180.448,308675,37.80150351,-122.4506007,00:00.0,00:00.0,GENERAL KENNEDY AVE,THORNBURG RD
33430000,1,5997259.86,2091604.924,307230,37.72299177,-122.4515952,00:00.0,00:00.0,GENEVA AVE,OCEAN AVE
22190000,1,5997680.037,2091265.112,301722,37.72208278,-122.4501182,00:00.0,00:00.0,GENEVA AVE,HOWTH ST
22188000,1,5997915.364,2091139.885,301720,37.7217524,-122.4492957,00:00.0,00:00.0,GENEVA AVE,LOUISBURG ST
52262000,1,5998168.608,2091005.122,309603,37.72139686,-122.4484106,00:00.0,00:00.0,GENEVA AVE,I-280 S OFF RAMP \ I-280 S ON RAMP \ TARA ST
52261000,1,5998357.366,2090913.217,309602,37.72115529,-122.4477516,00:00.0,00:00.0,GENEVA AVE,I-280 N OFF RAMP \ I-280 N ON RAMP
22105000,1,5998684.593,2090749.408,301652,37.72072421,-122.4466087,00:00.0,00:00.0,GENEVA AVE,SAN JOSE AVE
22050000,1,6000100.159,2089457.674,301611,37.71725816,-122.4416228,00:00.0,00:00.0,GENEVA AVE,GLORIA CT
21486000,1,6000268.586,2089163.323,301137,37.71645953,-122.4410196,00:00.0,00:00.0,GENEVA AVE,MISSION ST
21475000,1,6000486.473,2089005.577,301127,37.71603881,-122.4402551,00:00.0,00:00.0,GENEVA AVE,LONDON ST
21444000,1,6000719.879,2088867.346,301106,37.71567254,-122.4394385,00:00.0,00:00.0,GENEVA AVE,PARIS ST
21442000,1,6000952.616,2088729.511,301104,37.71530732,-122.4386242,00:00.0,00:00.0,GENEVA AVE,LISBON ST
21441000,1,6001186.664,2088590.9,301103,37.71494003,-122.4378053,00:00.0,00:00.0,GENEVA AVE,MADRID ST
21426000,1,6001652.199,2088315.194,301089,37.71420947,-122.4361765,00:00.0,00:00.0,GENEVA AVE,NAPLES ST
21425000,1,6001885.312,2088177.136,301088,37.71384363,-122.4353609,00:00.0,00:00.0,GENEVA AVE,VIENNA ST
21396000,1,6002358.388,2087912.24,301061,37.71314314,-122.4337068,00:00.0,00:00.0,GENEVA AVE,MOSCOW ST \ SOUTH HILL BLVD
21379000,1,6002870.214,2087764.526,301046,37.71276658,-122.4319272,00:00.0,00:00.0,GENEVA AVE,PRAGUE ST
33723000,1,6002602.291,2087823.879,307464,37.71291436,-122.4328575,00:00.0,00:00.0,GENEVA AVE,MUNICH ST
33347000,1,6003510.971,2087568.407,307167,37.71226439,-122.4296986,00:00.0,00:00.0,GENEVA AVE,LINDA VISTA STPS
54065000,1,6004512.161,2087058.532,309771,37.71092102,-122.4262019,00:00.0,00:00.0,GENEVA AVE,STONERIDGE LN
21361000,1,6005455.877,2086398.567,301035,37.70916219,-122.4228933,00:00.0,00:00.0,GENEVA AVE,PARQUE DR
20421000,1,6006262.294,2086072.1,300269,37.70831125,-122.4200831,00:00.0,00:00.0,GENEVA AVE,SANTOS ST
22235000,1,5997440.141,2093555.362,301757,37.72835754,-122.4511126,00:00.0,00:00.0,GENNESSEE ST,JUDSON AVE
22238000,1,5997440.07,2093812.034,301760,37.72906229,-122.4511313,00:00.0,00:00.0,GENNESSEE ST,STAPLES AVE
22244000,1,5997449.611,2094401.399,301766,37.7306811,-122.4511408,00:00.0,00:00.0,GENNESSEE ST,HEARST AVE
22245000,1,5997454.413,2094712.957,301767,37.73153683,-122.4511467,00:00.0,00:00.0,GENNESSEE ST,MONTEREY BLVD
22260000,1,5997458.368,2094996.611,301782,37.73231591,-122.4511534,00:00.0,00:00.0,GENNESSEE ST,JOOST AVE
22378000,1,5997461.823,2095266.949,301876,37.73305839,-122.451161,00:00.0,00:00.0,GENNESSEE ST,MANGELS AVE
22359000,1,5997465.28,2095537.529,301858,37.73380154,-122.4511685,00:00.0,00:00.0,GENNESSEE ST,MELROSE AVE
25337000,1,6010923.321,2119659.06,304265,37.80079512,-122.4063389,00:00.0,00:00.0,GENOA PL,UNION ST
20127000,1,6017361.935,2093971.116,300066,37.73061958,-122.3822702,00:00.0,00:00.0,GEORGE CT,INGALLS ST
50767000,1,6017123.014,2094103.487,308308,37.73096985,-122.3831054,00:00.0,00:00.0,GEORGE CT,END
25376000,1,6010484.06,2120180.814,304286,37.80220315,-122.4078957,00:00.0,00:00.0,GERKE ALY,GRANT AVE
50127000,1,6010619.166,2120200.254,307842,37.80226409,-122.4074295,00:00.0,00:00.0,GERKE ALY,END
25886000,1,6004291.848,2108913.692,304705,37.77091784,-122.4285202,00:00.0,00:00.0,GERMANIA ST,WEBSTER ST
25988000,1,6003337.765,2108781.541,304798,37.77050095,-122.4318109,00:00.0,00:00.0,GERMANIA ST,STEINER ST
51093000,1,5996863.765,2090266.049,308567,37.71929284,-122.4528678,00:00.0,00:00.0,GETZ ST,END
28148000,1,5996954.014,2090537.003,306649,37.72004199,-122.4525754,00:00.0,00:00.0,GETZ ST,GRAFTON AVE \ MOUNT VERNON AVE
20011000,1,6015562.315,2088791.643,300002,37.7162982,-122.3881305,00:00.0,00:00.0,GIANTS DR,INGERSON AVE
20097000,1,6015941.612,2089224.95,300039,37.71750899,-122.3868497,00:00.0,00:00.0,GIANTS DR,GILMAN AVE
50169000,1,6011394.631,2117902.946,307883,37.79599961,-122.4045842,00:00.0,00:00.0,GIBB ST,END
51541000,1,5999000.053,2118096.713,308984,37.79583114,-122.4474857,00:00.0,00:00.0,GIBBON CT,SIMONDS LOOP
51542000,1,5998853.086,2118246.596,308985,37.79623428,-122.448005,00:00.0,00:00.0,GIBBON CT,END
51385000,1,5988344.82,2116283.479,308837,37.79023785,-122.4842213,00:00.0,00:00.0,GIBSON RD,UNNAMED 150
51430000,1,5988316.514,2116223.274,308882,37.7900709,-122.4843148,00:00.0,00:00.0,GIBSON RD,END
50002000,1,6011995.204,2109466.288,307722,37.77286807,-122.4019128,00:00.0,00:00.0,GILBERT ST,END
51993000,1,6013295.365,2087491.196,309358,37.71260157,-122.3958752,00:00.0,00:00.0,GILLETTE AVE,MCKINLEY AVE
51656000,1,6013185.987,2087151.331,309076,37.71166228,-122.3962294,00:00.0,00:00.0,GILLETTE AVE,END
20269000,1,6013037.602,2086690.259,300164,37.71038801,-122.39671,00:00.0,00:00.0,GILLETTE AVE,NIBBI CT
20267000,1,6012997.667,2086566.172,300162,37.71004507,-122.3968393,00:00.0,00:00.0,GILLETTE AVE,LATHROP AVE
51965000,1,6019313.696,2086711.044,309334,37.7107924,-122.3750197,00:00.0,00:00.0,GILMAN AVE,SHIP ST
51957000,1,6020376.032,2085919.088,309326,37.70867622,-122.3712932,00:00.0,00:00.0,GILMAN AVE,TEVIS ST
50817000,1,6020485.951,2085837.145,308352,37.70845726,-122.3709076,00:00.0,00:00.0,GILMAN AVE,COUNTY LINE
20096000,1,6015574.708,2089496.988,300038,37.71823563,-122.3881369,00:00.0,00:00.0,GILMAN AVE,GRIFFITH ST
20438000,1,6015038.044,2089894.894,300285,37.71929845,-122.3900197,00:00.0,00:00.0,GILMAN AVE,HAWES ST
20443000,1,6014510.606,2090288.185,300289,37.72034909,-122.3918703,00:00.0,00:00.0,GILMAN AVE,INGALLS ST
20469000,1,6013978.641,2090684.757,300312,37.72140845,-122.3937369,00:00.0,00:00.0,GILMAN AVE,JENNINGS ST
20101000,1,6015275.818,2089009.053,300043,37.71687929,-122.389136,00:00.0,00:00.0,GILROY ST,INGERSON AVE
20013000,1,6015315.733,2088719.691,300003,37.71608697,-122.3889778,00:00.0,00:00.0,GILROY ST,IGNACIO AVE
51652000,1,6015238.408,2088612.345,309072,37.71578793,-122.3892376,00:00.0,00:00.0,GILROY ST,END
20010000,1,6015178.851,2088529.664,300001,37.71555761,-122.3894377,00:00.0,00:00.0,GILROY ST,JAMESTOWN AVE
54239000,1,5997684.696,2120648.092,309976,37.80276128,-122.4522212,00:00.0,03:25.3,GIRARD RD,GORGAS AVE \ HWY 101 SOUTHBOUND RAMP \ MARINA BLVD
51271000,1,5997195.029,2119863.822,308725,37.80057982,-122.453859,00:00.0,00:28.5,GIRARD RD,LINCOLN BLVD
33313000,1,6010345.903,2094667.181,307149,37.73214081,-122.4065748,00:00.0,00:00.0,GIRARD ST,SILVER AVE
20896000,1,6010478.61,2094240.117,300655,37.7309756,-122.406086,00:00.0,00:00.0,GIRARD ST,SILLIMAN ST
20633000,1,6011017.024,2092480.145,300454,37.72617319,-122.4041008,00:00.0,00:00.0,GIRARD ST,WAYLAND ST
20631000,1,6011152.685,2092041.221,300453,37.72497557,-122.4036009,00:00.0,00:00.0,GIRARD ST,WOOLSEY ST
20577000,1,6011422.938,2091161.11,300407,37.72257406,-122.4026048,00:00.0,00:00.0,GIRARD ST,OLMSTEAD ST
20572000,1,6011571.905,2090685.86,300402,37.72127744,-122.4020565,00:00.0,00:00.0,GIRARD ST,MANSELL ST
20563000,1,6011695.819,2090284.27,300394,37.72018167,-122.4015999,00:00.0,00:00.0,GIRARD ST,ORDWAY ST
20559000,1,6011825.095,2089843.978,300390,37.71897993,-122.4011221,00:00.0,00:00.0,GIRARD ST,WARD ST
20557000,1,6011961.804,2089402.883,300388,37.7177764,-122.4006186,00:00.0,00:00.0,GIRARD ST,HARKNESS AVE
20554000,1,6012097.414,2088962.181,300385,37.71657388,-122.4001189,00:00.0,00:00.0,GIRARD ST,WILDE AVE
32980000,1,5997844.073,2101360.947,306944,37.74981291,-122.4502786,00:00.0,00:00.0,GLADEVIEW WAY,SKYVIEW WAY
32963000,1,5997775.843,2101887.339,306929,37.75125435,-122.4505525,00:00.0,00:00.0,GLADEVIEW WAY,OLYMPIA WAY
26222000,1,5997735.078,2102432.136,304993,37.75274789,-122.4507327,00:00.0,00:00.0,GLADEVIEW WAY,PANORAMA DR
21004000,1,6006280.867,2093746.718,300745,37.72938516,-122.4205633,00:00.0,00:00.0,GLADSTONE DR,SUNGLOW LN
33331000,1,6006026.574,2093724.919,307155,37.72931097,-122.4214409,00:00.0,00:00.0,GLADSTONE DR,STONEYFORD AVE
21661000,1,6005719,2093713.395,301273,37.72926198,-122.4225034,00:00.0,00:00.0,GLADSTONE DR,STONEYBROOK AVE
21666000,1,6005346.624,2093811.156,301278,37.72950939,-122.4237976,00:00.0,00:00.0,GLADSTONE DR,MAYNARD ST
21262000,1,6005873.198,2097730.784,300957,37.74030153,-122.4222556,00:00.0,00:00.0,GLADYS ST,SANTA MARINA ST
54184000,1,6003733.117,2095418.26,309890,37.73383092,-122.4294903,00:00.0,00:00.0,GLEN CT,MILTON ST
54185000,1,6003488.275,2095373.359,309891,37.73369377,-122.4303335,00:00.0,00:00.0,GLEN CT,ROUSSEAU ST
26261000,1,5998135.594,2104406.913,305021,37.75819306,-122.4494899,00:00.0,00:00.0,GLENBROOK AVE,MOUNTAIN SPRING AVE
26247000,1,5997898.982,2104144.217,305012,37.75745822,-122.4502893,00:00.0,00:00.0,GLENBROOK AVE,SAINT GERMAIN AVE
26233000,1,5997656.804,2103878.13,304999,37.75671375,-122.4511077,00:00.0,00:00.0,GLENBROOK AVE,PALO ALTO AVE
26106000,1,6000225.171,2103797.527,304907,37.75663915,-122.4422196,00:00.0,00:00.0,GLENDALE ST,MARKET ST
32913000,1,5996082.227,2103455.278,306883,37.75546243,-122.4565225,00:00.0,00:00.0,GLENHAVEN LN,OAK PARK DR
33498000,1,5998538.965,2100117.389,307281,37.74643815,-122.4477861,00:00.0,00:00.0,GLENVIEW DR,PORTOLA DR
22413000,1,5998518.209,2100291.457,301899,37.74691491,-122.4478704,00:00.0,00:00.0,GLENVIEW DR,PORTOLA DR
54358000,1,5999526.302,2101079.972,310010,37.74913755,-122.4444412,00:00.0,00:00.0,GLENVIEW DR,END
32990000,1,5995505.119,2096416.382,306954,37.73610223,-122.4580089,00:00.0,00:00.0,GLOBE ALY,LANSDALE AVE
22803000,1,5995621.757,2095825.429,302208,37.73448631,-122.4575629,00:00.0,00:00.0,GLOBE ALY,HAZELWOOD AVE \ LOS PALMOS DR
51082000,1,6000307.057,2089654.117,308557,37.71780933,-122.4409218,00:00.0,00:00.0,GLORIA CT,END
25267000,1,6008311.396,2118434.663,304209,37.79728678,-122.4152905,00:00.0,00:00.0,GLOVER ST,JONES ST
30043000,1,6007834.464,2118367.303,306698,37.797075,-122.416936,00:00.0,00:00.0,GLOVER ST,LEAVENWORTH ST
21330000,1,6006058.306,2098644.62,301009,37.74282116,-122.4216804,00:00.0,00:00.0,GODEUS ST,MISSION ST
51112000,1,5995512.69,2085948.636,308584,37.70736072,-122.4572258,00:00.0,00:00.0,GOETHE ST,COUNTY LINE
22464000,1,5995058.493,2086352.911,301936,37.70844467,-122.4588247,00:00.0,00:00.0,GOETHE ST,SAN JOSE AVE
20905000,1,6009782.328,2094464.048,300663,37.7315515,-122.4085089,00:00.0,00:00.0,GOETTINGEN ST,SILVER AVE
20904000,1,6009904.867,2094064.231,300662,37.73046055,-122.4080571,00:00.0,00:00.0,GOETTINGEN ST,SILLIMAN ST
20640000,1,6010443.436,2092304.083,300458,37.7256577,-122.4060712,00:00.0,00:00.0,GOETTINGEN ST,WAYLAND ST
20639000,1,6010579.029,2091865.376,300457,37.72446068,-122.4055716,00:00.0,00:00.0,GOETTINGEN ST,WOOLSEY ST
52031000,1,6010759.564,2091292.364,309391,37.7228974,-122.4049072,00:00.0,00:00.0,GOETTINGEN ST,END
20602000,1,6010852.229,2090986.827,300431,37.72206364,-122.4045654,00:00.0,00:00.0,GOETTINGEN ST,OLMSTEAD ST
20589000,1,6011000.977,2090511.514,300419,37.72076684,-122.4040178,00:00.0,00:00.0,GOETTINGEN ST,MANSELL ST
52032000,1,6011072.773,2090251.497,309392,37.7200569,-122.4037513,00:00.0,00:00.0,GOETTINGEN ST,END
20586000,1,6011122.499,2090107.338,300416,37.71966384,-122.4035693,00:00.0,00:00.0,GOETTINGEN ST,ORDWAY ST
20581000,1,6011257.738,2089667.843,300411,37.71846463,-122.4030709,00:00.0,00:00.0,GOETTINGEN ST,WARD ST
20580000,1,6011391.597,2089224.271,300410,37.71725415,-122.402577,00:00.0,00:00.0,GOETTINGEN ST,HARKNESS AVE
20579000,1,6011515.125,2088813.987,300409,37.71613449,-122.4021212,00:00.0,00:00.0,GOETTINGEN ST,WILDE AVE
51469000,1,6001756.025,2099127.774,308919,37.74390424,-122.4365911,00:00.0,00:00.0,GOLD MINE DR,END
22029000,1,6001318.658,2098741.766,301593,37.74281949,-122.4380757,00:00.0,00:00.0,GOLD MINE DR,TOPAZ WAY
22034000,1,6001106.182,2098648.444,301596,37.74255117,-122.4388037,00:00.0,00:00.0,GOLD MINE DR,ORA WAY
33499000,1,6000947.092,2098676.409,307282,37.7426189,-122.4393558,00:00.0,00:00.0,GOLD MINE DR,OPALO LN
22035000,1,6000720.579,2098584.734,301597,37.74235429,-122.4401325,00:00.0,00:00.0,GOLD MINE DR,JADE PL
22001000,1,6001133.246,2097959.238,301569,37.74066031,-122.4386608,00:00.0,00:00.0,GOLD MINE DR,TOPAZ WAY
24713000,1,6012174.526,2118206.152,303807,37.79687569,-122.4019069,00:00.0,00:00.0,GOLD ST,SANSOME ST
24764000,1,6011698.614,2118141.392,303851,37.79667131,-122.4035492,00:00.0,00:00.0,GOLD ST,MONTGOMERY ST
30083000,1,6002968.153,2115851.202,306733,37.78989151,-122.4335947,00:00.0,00:00.0,GOLDBERG LN,SACRAMENTO ST
50344000,1,6002952.659,2115962.908,308044,37.79019734,-122.4336563,00:00.0,00:00.0,GOLDBERG LN,END
50343000,1,6002942.653,2116035.047,308043,37.79039485,-122.4336961,00:00.0,00:00.0,GOLDBERG LN,END
25240000,1,6008205.235,2116578.86,304193,37.79218523,-122.4155264,00:00.0,00:00.0,GOLDEN CT,SACRAMENTO ST
50257000,1,6008227.977,2116417.948,307965,37.79174469,-122.4154363,00:00.0,00:00.0,GOLDEN CT,END
24326000,1,6009084.992,2112878.03,303521,37.78207305,-122.4122207,00:00.0,00:00.0,GOLDEN GATE AVE,JONES ST
24334000,1,6008608.173,2112811.395,303525,37.78186333,-122.4138656,00:00.0,00:00.0,GOLDEN GATE AVE,LEAVENWORTH ST
24431000,1,6008132.885,2112744.975,303596,37.78165425,-122.4155052,00:00.0,00:00.0,GOLDEN GATE AVE,HYDE ST
24440000,1,6007657.364,2112679.409,303603,37.78144748,-122.4171456,00:00.0,00:00.0,GOLDEN GATE AVE,LARKIN ST
24463000,1,6007175.331,2112612.179,303619,37.78123575,-122.4188085,00:00.0,00:00.0,GOLDEN GATE AVE,POLK ST
24468000,1,6006702.525,2112547.245,303624,37.78103083,-122.4204395,00:00.0,00:00.0,GOLDEN GATE AVE,VAN NESS AVE
25942000,1,6005748.361,2112414.166,304759,37.78061161,-122.423731,00:00.0,00:00.0,GOLDEN GATE AVE,GOUGH ST
25959000,1,6004795.837,2112281.315,304774,37.78019302,-122.4270168,00:00.0,00:00.0,GOLDEN GATE AVE,LAGUNA ST
25966000,1,6003863.387,2112151.126,304780,37.77978278,-122.4302332,00:00.0,00:00.0,GOLDEN GATE AVE,WEBSTER ST
26045000,1,6002888.542,2112015.3,304848,37.77935457,-122.4335959,00:00.0,00:00.0,GOLDEN GATE AVE,STEINER ST
26062000,1,6002411.631,2111948.784,304865,37.77914486,-122.435241,00:00.0,00:00.0,GOLDEN GATE AVE,PIERCE ST
26065000,1,6001935.158,2111883.208,304868,37.77893774,-122.4368846,00:00.0,00:00.0,GOLDEN GATE AVE,SCOTT ST
26071000,1,6001696.697,2111849.768,304874,37.77883237,-122.4377072,00:00.0,00:00.0,GOLDEN GATE AVE,SEYMOUR ST
26375000,1,6000015.271,2111613.978,305115,37.7780892,-122.4435069,00:00.0,00:00.0,GOLDEN GATE AVE,LYON ST
26383000,1,5999047.136,2111481.102,305123,37.7776691,-122.4468465,00:00.0,00:00.0,GOLDEN GATE AVE,MASONIC AVE
26455000,1,5998514.591,2111406.157,305188,37.77743288,-122.4486833,00:00.0,00:00.0,GOLDEN GATE AVE,TAMALPAIS TER
26456000,1,5998257.28,2111369.946,305189,37.77731874,-122.4495708,00:00.0,00:00.0,GOLDEN GATE AVE,ROSELYN TER
26459000,1,5998000.009,2111333.74,305191,37.7772046,-122.4504582,00:00.0,00:00.0,GOLDEN GATE AVE,KITTREDGE TER
26474000,1,5997485.223,2111261.295,305204,37.77697621,-122.4522338,00:00.0,00:00.0,GOLDEN GATE AVE,TEMESCAL TER
26473000,1,5997208.469,2111222.347,305203,37.77685341,-122.4531883,00:00.0,00:00.0,GOLDEN GATE AVE,PARKER AVE
26479000,1,5996650.506,2111296.942,305209,37.77702624,-122.4551239,00:00.0,00:00.0,GOLDEN GATE AVE,STANYAN ST
27205000,1,5996180.288,2111233.485,305855,37.77682501,-122.4567459,00:00.0,00:00.0,GOLDEN GATE AVE,WILLARD ST
27203000,1,5996201.092,2111085.131,305853,37.77641886,-122.4566632,00:00.0,00:00.0,GOLDEN GATE AVE,WILLARD ST
50624000,1,5999925.268,2101977.031,308189,37.75162341,-122.443126,00:00.0,00:00.0,GOLDING LN,END
23224000,1,5988204.858,2095970.233,302560,37.73445507,-122.4832159,00:00.0,00:00.0,GOLETA AVE,SLOAT BLVD
50539000,1,5981716.738,2108710.298,308114,37.76905599,-122.5065916,00:00.0,00:00.0,GOLF COURSE ACCESS RD,END
23036000,1,5989715.318,2089222.11,302396,37.71601421,-122.4775008,00:00.0,00:00.0,GONZALEZ DR,JOSEPHA AVE
33483000,1,5989230.896,2089363.826,307266,37.71637521,-122.4791855,00:00.0,00:00.0,GONZALEZ DR,GRIJALVA DR
23093000,1,5988558.094,2089798.854,302442,37.71753059,-122.4815428,00:00.0,00:00.0,GONZALEZ DR,RIVAS AVE
50016000,1,6009533.537,2109725.086,307736,37.77344097,-122.4104463,00:00.0,00:00.0,GORDON ST,END
24210000,1,6009749.602,2109500.982,303425,37.77283774,-122.409683,00:00.0,00:00.0,GORDON ST,HARRISON ST
54236000,1,5998897.914,2119942.371,309969,37.80089298,-122.447972,00:00.0,00:00.0,GORGAS AVE,HWY 101 SOUTHBOUND \ RICHARDSON AVE
51213000,1,5998799.981,2119872.545,308672,37.80069566,-122.4483059,00:00.0,00:00.0,GORGAS AVE,END
51214000,1,5998517.845,2120090.728,308673,37.8012786,-122.4492979,00:00.0,00:00.0,GORGAS AVE,END
54241000,1,5998341.567,2120195.043,309977,37.80155494,-122.4499154,00:00.0,00:00.0,GORGAS AVE,OREILLY AVE
51224000,1,5997986.131,2120491.394,308683,37.80234829,-122.4511668,00:00.0,00:00.0,GORGAS AVE,KENDALL DR
21791000,1,6002162.623,2094387.404,301391,37.73091138,-122.4348462,00:00.0,00:00.0,GORHAM ST,STILL ST
